Hash Size,Image Shape,Image Type,KNN Type,Neighbours,Accuracy,Fit Time,Average Query Time
8,"(40, 28)",blackwhite/full_image,hamming,1,0.43602,1.6140000820159912,0.0004694600009918213
8,"(40, 28)",blackwhite/full_image,euclidean,4,0.56328,1.5460000038146973,0.00044543999671936037
8,"(40, 28)",blackwhite/full_image,hamming,4,0.5632,1.9720001220703125,0.00047711999893188477
8,"(40, 28)",blackwhite/full_image,euclidean,20,0.56492,1.6759998798370361,0.0003628800010681152
8,"(40, 28)",blackwhite/full_image,hamming,20,0.56492,1.74399995803833,0.0005021000003814697
8,"(40, 28)",blackwhite/full_image,euclidean,50,0.56466,1.621999979019165,0.00037157999992370604
8,"(40, 28)",blackwhite/full_image,hamming,50,0.56462,1.562000036239624,0.0005248000001907349
8,"(40, 28)",blackwhite/full_image,euclidean,100,0.56466,1.6899998188018799,0.00037154000282287595
8,"(40, 28)",blackwhite/full_image,hamming,100,0.56462,1.7070000171661377,0.00048592000007629393
8,"(40, 28)",blackwhite/full_image,euclidean,250,0.56498,1.5409998893737793,0.0004125
8,"(40, 28)",blackwhite/full_image,hamming,250,0.56498,1.5720000267028809,0.0005497399997711182
8,"(40, 28)",grayscale/string_image,euclidean,1,0.49994,0.7900002002716064,0.00015011999607086182
8,"(40, 28)",grayscale/string_image,hamming,1,0.49994,0.6389999389648438,0.00029541999816894534
8,"(40, 28)",grayscale/string_image,euclidean,4,0.48606,0.6619999408721924,0.0001490999984741211
8,"(40, 28)",grayscale/string_image,hamming,4,0.48606,0.7269999980926514,0.00030246000289916995
8,"(40, 28)",grayscale/string_image,euclidean,20,0.43502,0.6129999160766602,0.000143580002784729
8,"(40, 28)",grayscale/string_image,hamming,20,0.43502,0.6419999599456787,0.00031929999828338623
8,"(40, 28)",grayscale/string_image,euclidean,50,0.44456,0.7319998741149902,0.00014164000034332276
8,"(40, 28)",grayscale/string_image,hamming,50,0.44456,0.6070001125335693,0.0003142799997329712
8,"(40, 28)",grayscale/string_image,euclidean,100,0.44768,0.6449999809265137,0.00014513999938964845
8,"(40, 28)",grayscale/string_image,hamming,100,0.44768,0.5989999771118164,0.000313580002784729
8,"(40, 28)",grayscale/string_image,euclidean,250,0.56064,0.7279999256134033,0.00019771999835968017
8,"(40, 28)",grayscale/string_image,hamming,250,0.56064,0.6689999103546143,0.0003796199989318848
16,"(28, 80)",blackwhite/string_image,euclidean,1,0.51156,0.06000018119812012,4.099998474121093e-06
16,"(28, 80)",blackwhite/string_image,hamming,1,0.51182,0.03399991989135742,0.0005435000038146973
16,"(28, 80)",blackwhite/string_image,euclidean,4,0.48154,0.06800007820129395,5.4400014877319335e-06
16,"(28, 80)",blackwhite/string_image,hamming,4,0.48356,0.032000064849853516,0.0005540599966049194
16,"(28, 80)",blackwhite/string_image,euclidean,20,0.52402,0.07399988174438477,8.379998207092285e-06
16,"(28, 80)",blackwhite/string_image,hamming,20,0.5259,0.039999961853027344,0.0005618400001525879
16,"(28, 80)",blackwhite/string_image,euclidean,50,0.54032,0.07500004768371582,1.4019999504089355e-05
16,"(28, 80)",blackwhite/string_image,hamming,50,0.54044,0.03400015830993652,0.000588420000076294
16,"(28, 80)",blackwhite/string_image,euclidean,100,0.5496,0.06799983978271484,2.9040002822875976e-05
16,"(28, 80)",blackwhite/string_image,hamming,100,0.54898,0.03699994087219238,0.0005961600017547607
16,"(28, 80)",blackwhite/string_image,euclidean,250,0.56156,0.056999921798706055,5.73199987411499e-05
16,"(28, 80)",blackwhite/string_image,hamming,250,0.558,0.037000179290771484,0.0006217199993133545
16,"(28, 80)",color/string_image/not_smooth,euclidean,1,0.435,1.5850000381469727,0.00041628000259399413
16,"(28, 80)",color/string_image/not_smooth,hamming,1,0.435,1.6619999408721924,0.0005095800018310547
16,"(28, 80)",color/string_image/not_smooth,euclidean,4,0.56464,1.7390000820159912,0.0004424399995803833
16,"(28, 80)",color/string_image/not_smooth,hamming,4,0.56464,2.0399999618530273,0.0005771000003814697
16,"(28, 80)",color/string_image/not_smooth,euclidean,20,0.56482,1.571000099182129,0.0003990399980545044
16,"(28, 80)",color/string_image/not_smooth,hamming,20,0.56492,1.5269999504089355,0.0005446600008010864
16,"(28, 80)",color/string_image/not_smooth,euclidean,50,0.56466,1.74399995803833,0.0004349600028991699
16,"(28, 80)",color/string_image/not_smooth,hamming,50,0.56476,1.7109999656677246,0.0005361999988555908
16,"(28, 80)",color/string_image/not_smooth,euclidean,100,0.56502,1.6560001373291016,0.0005055000019073486
16,"(28, 80)",color/string_image/not_smooth,hamming,100,0.56502,1.8660001754760742,0.0005652199983596801
16,"(28, 80)",color/string_image/not_smooth,euclidean,250,0.56498,1.680999994277954,0.0005030999994277954
16,"(28, 80)",color/string_image/not_smooth,hamming,250,0.56498,1.6389999389648438,0.0005806800031661987
16,"(28, 80)",color/full_image/not_smooth,euclidean,1,0.53404,0.7999999523162842,9.67199993133545e-05
16,"(28, 80)",color/full_image/not_smooth,hamming,1,0.53436,0.9040000438690186,0.00028983999729156494
16,"(28, 80)",color/full_image/not_smooth,euclidean,4,0.53528,0.8819999694824219,0.00011785999774932862
16,"(28, 80)",color/full_image/not_smooth,hamming,4,0.5355,0.9389998912811279,0.0003084000015258789
16,"(28, 80)",color/full_image/not_smooth,euclidean,20,0.527,0.9219999313354492,0.0001078600025177002
16,"(28, 80)",color/full_image/not_smooth,hamming,20,0.52672,0.7920000553131104,0.00026059999942779544
16,"(28, 80)",color/full_image/not_smooth,euclidean,50,0.5463,0.8169999122619629,0.00010296000003814698
16,"(28, 80)",color/full_image/not_smooth,hamming,50,0.54772,0.8829998970031738,0.0003084000015258789
16,"(28, 80)",color/full_image/not_smooth,euclidean,100,0.5496,1.0769999027252197,0.0001333199977874756
16,"(28, 80)",color/full_image/not_smooth,hamming,100,0.54984,0.8569998741149902,0.0003105999994277954
16,"(28, 80)",color/full_image/not_smooth,euclidean,250,0.5644,0.9810001850128174,0.0001761800003051758
16,"(28, 80)",color/full_image/not_smooth,hamming,250,0.5647,0.8159999847412109,0.0004101599979400635
16,"(28, 80)",grayscale/full_image,euclidean,1,0.45306,0.877000093460083,0.00012825999736785888
16,"(28, 80)",grayscale/full_image,hamming,1,0.45296,0.8059999942779541,0.00033687999725341797
16,"(28, 80)",grayscale/full_image,euclidean,4,0.51792,0.7979998588562012,0.00014290000438690184
16,"(28, 80)",grayscale/full_image,hamming,4,0.51784,0.9309999942779541,0.00031375999927520755
16,"(28, 80)",grayscale/full_image,euclidean,20,0.51326,0.9650001525878906,0.00016271999835968016
16,"(28, 80)",grayscale/full_image,hamming,20,0.51356,0.8849999904632568,0.0003439400005340576
16,"(28, 80)",grayscale/full_image,euclidean,50,0.54972,0.9639999866485596,0.00016361999988555908
16,"(28, 80)",grayscale/full_image,hamming,50,0.55012,0.9210000038146973,0.00034308000087738036
16,"(28, 80)",grayscale/full_image,euclidean,100,0.55004,0.9309999942779541,0.00016570000171661377
16,"(28, 80)",grayscale/full_image,hamming,100,0.55032,0.9830000400543213,0.00036513999938964846
16,"(28, 80)",grayscale/full_image,euclidean,250,0.56426,0.9810001850128174,0.00020138000011444093
16,"(28, 80)",grayscale/full_image,hamming,250,0.56442,0.9599997997283936,0.00040470000267028806
16,"(28, 80)",blackwhite/full_image,euclidean,1,0.49674,0.692000150680542,6.381999969482422e-05
16,"(28, 80)",blackwhite/full_image,hamming,1,0.49672,0.6540000438690186,0.0002866200017929077
16,"(28, 80)",blackwhite/full_image,euclidean,4,0.46736,0.6840000152587891,7.610000133514404e-05
16,"(28, 80)",blackwhite/full_image,hamming,4,0.46758,0.6460001468658447,0.00031940000057220457
16,"(28, 80)",blackwhite/full_image,euclidean,20,0.50008,0.7170000076293945,0.00010567999839782714
16,"(28, 80)",blackwhite/full_image,hamming,20,0.50044,0.7880001068115234,0.00036248000144958496
16,"(28, 80)",blackwhite/full_image,euclidean,50,0.49134,0.755000114440918,0.0001142799997329712
