Hash Size,Image Shape,Image Type,C-Val,Accuracy,Precision,Recall,Fit Time,Average Query Time
8,"(128, 128)",color/string_image/smooth,0.02,0.494,0.4941820670773443,0.9730458221024259,0.684999942779541,0.0
8,"(128, 128)",color/string_image/smooth,0.015,0.494,0.4941820670773443,0.9730458221024259,0.6599998474121094,0.0
8,"(128, 128)",color/string_image/smooth,0.1,0.5053333333333333,0.0,0.0,0.6469998359680176,0.0
8,"(128, 128)",color/string_image/smooth,0.2,0.49466666666666664,0.49466666666666664,1.0,0.6630001068115234,0.0
8,"(128, 128)",color/string_image/smooth,0.15,0.5053333333333333,0.0,0.0,0.6509997844696045,0.0
8,"(128, 128)",color/string_image/smooth,10.0,0.5054666666666666,0.6,0.0008086253369272237,0.6419999599456787,1.3332366943359376e-07
8,"(128, 128)",color/string_image/smooth,20.0,0.4948,0.4947312258236628,0.9997304582210242,0.6470000743865967,0.0
8,"(128, 128)",color/string_image/smooth,15.0,0.5053333333333333,0.0,0.0,0.6330001354217529,0.0
8,"(128, 128)",color/string_image/smooth,100.0,0.506,0.5126903553299492,0.027223719676549865,0.6500000953674316,0.0
8,"(128, 128)",color/string_image/smooth,200.0,0.5056,0.6666666666666666,0.001078167115902965,0.6489999294281006,1.3335545857747396e-07
8,"(128, 128)",color/string_image/smooth,150.0,0.49466666666666664,0.49466666666666664,1.0,0.6619999408721924,0.0
8,"(128, 128)",color/string_image/smooth,1000.0,0.49466666666666664,0.49466666666666664,1.0,0.6339998245239258,0.0
8,"(128, 128)",color/string_image/smooth,2000.0,0.5056,0.6666666666666666,0.001078167115902965,0.6710000038146973,0.0
8,"(128, 128)",color/string_image/smooth,1500.0,0.49466666666666664,0.49466666666666664,1.0,0.6679999828338623,0.0
8,"(128, 128)",grayscale/full_image,0.001,0.49573333333333336,0.49573333333333336,1.0,0.628000020980835,0.0
8,"(128, 128)",grayscale/full_image,0.002,0.49573333333333336,0.49573333333333336,1.0,0.6349999904632568,0.0
8,"(128, 128)",grayscale/full_image,0.0015,0.5,0.4939301972685888,0.35018827326519636,0.6490001678466797,0.0
8,"(128, 128)",grayscale/full_image,0.01,0.5042666666666666,0.0,0.0,0.6449999809265137,0.0
8,"(128, 128)",grayscale/full_image,0.02,0.5042666666666666,0.0,0.0,0.6549999713897705,0.0
