Hash Size,Image Shape,Image Type,C-Val,Accuracy,Precision,Recall,Fit Time,Average Query Time
8,"(28, 80)",blackwhite/full_image,15.0,0.5664666666666667,0.5662477438331439,0.9982911019446081,7.7159998416900635,6.666978200276693e-08
8,"(28, 80)",blackwhite/full_image,100.0,0.566,0.566239602897773,0.9948733058338244,8.063999891281128,6.666978200276693e-08
8,"(28, 80)",blackwhite/full_image,200.0,0.43446666666666667,0.532258064516129,0.0019446081319976429,8.5239999294281,6.666978200276693e-08
8,"(28, 80)",blackwhite/full_image,150.0,0.5664666666666667,0.5662477438331439,0.9982911019446081,8.61299991607666,3.333091735839844e-08
8,"(28, 80)",blackwhite/full_image,1000.0,0.5657666666666666,0.5657627005570566,0.999469652327637,8.389000177383423,3.333091735839844e-08
8,"(28, 80)",blackwhite/full_image,2000.0,0.5610666666666667,0.5657967603488855,0.9632881555686506,9.138000011444092,3.333091735839844e-08
8,"(28, 80)",blackwhite/full_image,1500.0,0.43433333333333335,0.0,0.0,9.799999952316284,6.666978200276693e-08
8,"(28, 80)",grayscale/string_image,0.001,0.5701,0.5704763909352417,0.961395211350872,0.14399981498718262,6.666978200276693e-08
8,"(28, 80)",grayscale/string_image,0.002,0.5701,0.5704763909352417,0.961395211350872,0.14300012588500977,6.666183471679688e-08
8,"(28, 80)",grayscale/string_image,0.0015,0.5701,0.5704763909352417,0.961395211350872,0.13400006294250488,3.333091735839844e-08
8,"(28, 80)",grayscale/string_image,0.01,0.5701,0.5704763909352417,0.961395211350872,0.12900018692016602,3.333091735839844e-08
8,"(28, 80)",grayscale/string_image,0.02,0.5701,0.5704763909352417,0.961395211350872,0.14400005340576172,3.333091735839844e-08
8,"(28, 80)",grayscale/string_image,0.015,0.5701,0.5704763909352417,0.961395211350872,0.14899992942810059,6.666978200276693e-08
8,"(28, 80)",grayscale/string_image,0.1,0.5701,0.5704763909352417,0.961395211350872,0.3020000457763672,6.666183471679688e-08
8,"(28, 80)",grayscale/string_image,0.2,0.5701,0.5704763909352417,0.961395211350872,0.4270000457763672,6.666183471679688e-08
8,"(28, 80)",grayscale/string_image,0.15,0.5701,0.5704763909352417,0.961395211350872,0.34200000762939453,3.333886464436849e-08
8,"(28, 80)",grayscale/string_image,10.0,0.5700666666666667,0.5704563791349493,0.961395211350872,9.414000034332275,6.666183471679688e-08
8,"(28, 80)",grayscale/string_image,20.0,0.5691333333333334,0.5723614991111272,0.9326633165829146,9.20300006866455,3.333091735839844e-08
8,"(28, 80)",grayscale/string_image,15.0,0.5701333333333334,0.5704222884177326,0.9622819982264262,9.61299991607666,6.666978200276693e-08
8,"(28, 80)",grayscale/string_image,100.0,0.4391,0.5743243243243243,0.020100502512562814,8.749000072479248,3.333091735839844e-08
8,"(28, 80)",grayscale/string_image,200.0,0.4361333333333333,0.0,0.0,8.919000148773193,6.666183471679688e-08
8,"(28, 80)",grayscale/string_image,150.0,0.5643,0.5642336742196378,0.9981081879988176,8.811000108718872,6.666183471679688e-08
8,"(28, 80)",grayscale/string_image,1000.0,0.5659666666666666,0.5653882321332617,0.995270469997044,9.111000061035156,6.666978200276693e-08
8,"(28, 80)",grayscale/string_image,2000.0,0.4361333333333333,0.0,0.0,9.134000062942505,3.333091735839844e-08
8,"(28, 80)",grayscale/string_image,1500.0,0.5642333333333334,0.5640974307640975,0.9994679278746674,9.352999925613403,3.333886464436849e-08
8,"(35, 32)",blackwhite/string_image,0.001,0.5698,0.5700729163032481,0.9655498434083791,0.12100005149841309,6.666183471679688e-08
8,"(35, 32)",blackwhite/string_image,0.002,0.5699333333333333,0.5716628052040634,0.9477043077468534,0.10899996757507324,3.333091735839844e-08
8,"(35, 32)",blackwhite/string_image,0.0015,0.5709,0.571615504314613,0.9550907049577498,0.0970001220703125,3.333091735839844e-08
8,"(35, 32)",blackwhite/string_image,0.01,0.5697333333333333,0.5716580403355346,0.9463452106600485,0.12299990653991699,6.666978200276693e-08
8,"(35, 32)",blackwhite/string_image,0.02,0.5697333333333333,0.5716580403355346,0.9463452106600485,0.127000093460083,6.666183471679688e-08
8,"(35, 32)",blackwhite/string_image,0.015,0.5697333333333333,0.5716580403355346,0.9463452106600485,0.09900021553039551,3.333091735839844e-08
8,"(35, 32)",blackwhite/string_image,0.1,0.5699333333333333,0.5717804991252812,0.9463452106600485,0.16499996185302734,6.666978200276693e-08
8,"(35, 32)",blackwhite/string_image,0.2,0.5699333333333333,0.5717804991252812,0.9463452106600485,0.2709999084472656,3.333886464436849e-08
8,"(35, 32)",blackwhite/string_image,0.15,0.5699333333333333,0.5717804991252812,0.9463452106600485,0.24000000953674316,6.666978200276693e-08
8,"(35, 32)",blackwhite/string_image,10.0,0.5699333333333333,0.5717804991252812,0.9463452106600485,5.78600001335144,3.333886464436849e-08
8,"(35, 32)",blackwhite/string_image,20.0,0.5699,0.5717652099400171,0.9462861194823613,5.960999965667725,3.333091735839844e-08
8,"(35, 32)",blackwhite/string_image,15.0,0.5699333333333333,0.5717804991252812,0.9463452106600485,5.825999975204468,6.666183471679688e-08
8,"(35, 32)",blackwhite/string_image,100.0,0.5037666666666667,0.5806145074437757,0.43325651480234,5.763999938964844,6.666183471679688e-08
8,"(35, 32)",blackwhite/string_image,200.0,0.5641,0.5641,1.0,5.651000022888184,6.666183471679688e-08
8,"(35, 32)",blackwhite/string_image,150.0,0.5639333333333333,0.5641171168163456,0.9984636293801336,5.687000036239624,6.666978200276693e-08
8,"(35, 32)",blackwhite/string_image,1000.0,0.5684666666666667,0.5698135730084611,0.9590498138627903,5.846999883651733,6.666978200276693e-08
8,"(35, 32)",blackwhite/string_image,2000.0,0.5184333333333333,0.5617641189383357,0.6653666607575489,6.620999813079834,6.666978200276693e-08
8,"(35, 32)",blackwhite/string_image,1500.0,0.5671666666666667,0.5681173458797482,0.9703953199787272,6.102999925613403,6.666978200276693e-08
8,"(35, 32)",color/full_image/not_smooth,0.001,0.5641666666666667,0.5641666666666667,1.0,0.12800002098083496,3.333091735839844e-08
8,"(35, 32)",color/full_image/not_smooth,0.002,0.5641666666666667,0.5641666666666667,1.0,0.12400007247924805,6.666978200276693e-08
8,"(35, 32)",color/full_image/not_smooth,0.0015,0.5641666666666667,0.5641666666666667,1.0,0.12800002098083496,3.333091735839844e-08
8,"(35, 32)",color/full_image/not_smooth,0.01,0.5641666666666667,0.5641666666666667,1.0,0.13300013542175293,3.333091735839844e-08
8,"(35, 32)",color/full_image/not_smooth,0.02,0.5641666666666667,0.5641666666666667,1.0,0.13899993896484375,3.333886464436849e-08
8,"(35, 32)",color/full_image/not_smooth,0.015,0.5641666666666667,0.5641666666666667,1.0,0.13400006294250488,6.666183471679688e-08
8,"(35, 32)",color/full_image/not_smooth,0.1,0.5641666666666667,0.5641666666666667,1.0,0.2330000400543213,3.333886464436849e-08
8,"(35, 32)",color/full_image/not_smooth,0.2,0.5641666666666667,0.5641666666666667,1.0,0.3710000514984131,3.333091735839844e-08
8,"(35, 32)",color/full_image/not_smooth,0.15,0.5641666666666667,0.5641666666666667,1.0,0.33899998664855957,3.333091735839844e-08
8,"(35, 32)",color/full_image/not_smooth,10.0,0.5641666666666667,0.5641666666666667,1.0,8.683000087738037,3.333091735839844e-08
8,"(35, 32)",color/full_image/not_smooth,20.0,0.5641666666666667,0.5641666666666667,1.0,8.699999809265137,6.666978200276693e-08
8,"(35, 32)",color/full_image/not_smooth,15.0,0.5641666666666667,0.5641666666666667,1.0,8.749000072479248,6.666978200276693e-08
8,"(35, 32)",color/full_image/not_smooth,100.0,0.43583333333333335,0.0,0.0,8.619999885559082,6.666978200276693e-08
8,"(35, 32)",color/full_image/not_smooth,200.0,0.43583333333333335,0.0,0.0,9.378000020980835,3.333091735839844e-08
8,"(35, 32)",color/full_image/not_smooth,150.0,0.43583333333333335,0.0,0.0,8.95300006866455,3.333091735839844e-08
8,"(35, 32)",color/full_image/not_smooth,1000.0,0.43583333333333335,0.0,0.0,8.698999881744385,3.333091735839844e-08
8,"(35, 32)",color/full_image/not_smooth,2000.0,0.5641666666666667,0.5641666666666667,1.0,8.881999969482422,6.666183471679688e-08
8,"(35, 32)",color/full_image/not_smooth,1500.0,0.43583333333333335,0.0,0.0,8.745999813079834,3.333886464436849e-08
8,"(35, 32)",grayscale/full_image,0.001,0.5593666666666667,0.5593666666666667,1.0,0.1380000114440918,3.333091735839844e-08
8,"(35, 32)",grayscale/full_image,0.002,0.5593666666666667,0.5593666666666667,1.0,0.15599989891052246,3.333091735839844e-08
8,"(35, 32)",grayscale/full_image,0.0015,0.5593666666666667,0.5593666666666667,1.0,0.13400006294250488,3.333091735839844e-08
8,"(35, 32)",grayscale/full_image,0.01,0.5593666666666667,0.5593666666666667,1.0,0.13100004196166992,3.333091735839844e-08
8,"(35, 32)",grayscale/full_image,0.02,0.5593666666666667,0.5593666666666667,1.0,0.1419999599456787,3.333091735839844e-08
8,"(35, 32)",grayscale/full_image,0.015,0.5593666666666667,0.5593666666666667,1.0,0.14499998092651367,3.333886464436849e-08
8,"(35, 32)",grayscale/full_image,0.1,0.5593666666666667,0.5593666666666667,1.0,0.30500006675720215,6.666978200276693e-08
8,"(35, 32)",grayscale/full_image,0.2,0.5593666666666667,0.5593666666666667,1.0,0.44300007820129395,6.666183471679688e-08
8,"(35, 32)",grayscale/full_image,0.15,0.5593666666666667,0.5593666666666667,1.0,0.36300015449523926,3.333091735839844e-08
8,"(35, 32)",grayscale/full_image,10.0,0.5593666666666667,0.5593666666666667,1.0,9.394000053405762,1.0000069936116536e-07
8,"(35, 32)",grayscale/full_image,20.0,0.5593666666666667,0.5593666666666667,1.0,10.994999885559082,6.666978200276693e-08
8,"(35, 32)",grayscale/full_image,15.0,0.5593666666666667,0.5593666666666667,1.0,9.944000005722046,3.333091735839844e-08
8,"(35, 32)",grayscale/full_image,100.0,0.5593666666666667,0.5593666666666667,1.0,9.268999814987183,6.666978200276693e-08
8,"(35, 32)",grayscale/full_image,200.0,0.4406333333333333,0.0,0.0,9.311000108718872,3.333091735839844e-08
8,"(35, 32)",grayscale/full_image,150.0,0.5593666666666667,0.5593666666666667,1.0,9.608000040054321,3.333091735839844e-08
8,"(35, 32)",grayscale/full_image,1000.0,0.5593666666666667,0.5593666666666667,1.0,9.529000043869019,6.666183471679688e-08
8,"(35, 32)",grayscale/full_image,2000.0,0.5593666666666667,0.5593666666666667,1.0,9.401000022888184,3.333886464436849e-08
8,"(35, 32)",grayscale/full_image,1500.0,0.5593666666666667,0.5593666666666667,1.0,9.286999940872192,3.333091735839844e-08
8,"(35, 32)",blackwhite/full_image,0.001,0.5715666666666667,0.5736356840269126,0.9484402589758681,0.125,6.666978200276693e-08
8,"(35, 32)",blackwhite/full_image,0.002,0.5716333333333333,0.5736817744864172,0.9483814008240141,0.1359999179840088,6.666978200276693e-08
8,"(35, 32)",blackwhite/full_image,0.0015,0.5715666666666667,0.5736356840269126,0.9484402589758681,0.12299990653991699,3.333886464436849e-08
8,"(35, 32)",blackwhite/full_image,0.01,0.5717,0.5737278780757041,0.9483225426721601,0.11699986457824707,3.333886464436849e-08
8,"(35, 32)",blackwhite/full_image,0.02,0.5714333333333333,0.5736221454273398,0.9476751030017657,0.13199996948242188,3.333886464436849e-08
8,"(35, 32)",blackwhite/full_image,0.015,0.5714333333333333,0.5736221454273398,0.9476751030017657,0.13000011444091797,6.666183471679688e-08
8,"(35, 32)",blackwhite/full_image,0.1,0.5714333333333333,0.5736221454273398,0.9476751030017657,0.2219998836517334,3.333091735839844e-08
8,"(35, 32)",blackwhite/full_image,0.2,0.5714333333333333,0.5736221454273398,0.9476751030017657,0.3509998321533203,6.666978200276693e-08
8,"(35, 32)",blackwhite/full_image,0.15,0.5714333333333333,0.5736221454273398,0.9476751030017657,0.27300000190734863,3.333091735839844e-08
8,"(35, 32)",blackwhite/full_image,10.0,0.5714333333333333,0.5736221454273398,0.9476751030017657,8.310999870300293,6.666978200276693e-08
8,"(35, 32)",blackwhite/full_image,20.0,0.5714333333333333,0.5736221454273398,0.9476751030017657,8.221999883651733,3.333886464436849e-08
8,"(35, 32)",blackwhite/full_image,15.0,0.5714333333333333,0.5736221454273398,0.9476751030017657,8.003000020980835,3.333091735839844e-08
8,"(35, 32)",blackwhite/full_image,100.0,0.5663333333333334,0.5663333333333334,1.0,8.124000072479248,3.333091735839844e-08
8,"(35, 32)",blackwhite/full_image,200.0,0.43366666666666664,0.0,0.0,7.765999794006348,6.666978200276693e-08
8,"(35, 32)",blackwhite/full_image,150.0,0.5669,0.5670030509270124,0.9954090641553855,7.680999994277954,6.666978200276693e-08
8,"(35, 32)",blackwhite/full_image,1000.0,0.43366666666666664,0.0,0.0,7.786999940872192,3.333091735839844e-08
8,"(35, 32)",blackwhite/full_image,2000.0,0.43366666666666664,0.0,0.0,7.91100001335144,6.666978200276693e-08
8,"(35, 32)",blackwhite/full_image,1500.0,0.5669666666666666,0.5670455688562519,0.9953502060035315,7.730999946594238,3.333886464436849e-08
8,"(35, 32)",grayscale/string_image,0.001,0.5634666666666667,0.5628534145280557,0.9981605648845903,0.127000093460083,6.666183471679688e-08
8,"(35, 32)",grayscale/string_image,0.002,0.5634666666666667,0.5628534145280557,0.9981605648845903,0.12899994850158691,6.666978200276693e-08
8,"(35, 32)",grayscale/string_image,0.0015,0.5634666666666667,0.5628534145280557,0.9981605648845903,0.127000093460083,3.333091735839844e-08
8,"(35, 32)",grayscale/string_image,0.01,0.5634666666666667,0.5628534145280557,0.9981605648845903,0.13199996948242188,3.333091735839844e-08
8,"(35, 32)",grayscale/string_image,0.02,0.5634666666666667,0.5628534145280557,0.9981605648845903,0.14600014686584473,6.666183471679688e-08
8,"(35, 32)",grayscale/string_image,0.015,0.5634666666666667,0.5628534145280557,0.9981605648845903,0.12400007247924805,3.333091735839844e-08
8,"(35, 32)",grayscale/string_image,0.1,0.5636666666666666,0.5629664335196278,0.9981605648845903,0.24899983406066895,6.666978200276693e-08
8,"(35, 32)",grayscale/string_image,0.2,0.5636666666666666,0.5629664335196278,0.9981605648845903,0.3940000534057617,6.666183471679688e-08
8,"(35, 32)",grayscale/string_image,0.15,0.5636666666666666,0.5629664335196278,0.9981605648845903,0.3269999027252197,6.666978200276693e-08
8,"(35, 32)",grayscale/string_image,10.0,0.5636666666666666,0.5629664335196278,0.9981605648845903,8.649999856948853,6.666978200276693e-08
8,"(35, 32)",grayscale/string_image,20.0,0.5636666666666666,0.5629664335196278,0.9981605648845903,8.724999904632568,6.666978200276693e-08
8,"(35, 32)",grayscale/string_image,15.0,0.5636666666666666,0.5629664335196278,0.9981605648845903,8.595999956130981,3.333091735839844e-08
8,"(35, 32)",grayscale/string_image,100.0,0.5634666666666667,0.5628534145280557,0.9981605648845903,8.891999959945679,3.333091735839844e-08
8,"(35, 32)",grayscale/string_image,200.0,0.4382333333333333,0.0,0.0,8.66100001335144,3.333091735839844e-08
8,"(35, 32)",grayscale/string_image,150.0,0.5634666666666667,0.5628534145280557,0.9981605648845903,9.385999917984009,3.333886464436849e-08
8,"(35, 32)",grayscale/string_image,1000.0,0.5617666666666666,0.5617666666666666,1.0,9.802000045776367,6.666183471679688e-08
8,"(35, 32)",grayscale/string_image,2000.0,0.5634333333333333,0.5628345824411135,0.9981605648845903,9.631999969482422,3.333091735839844e-08
8,"(35, 32)",grayscale/string_image,1500.0,0.4382333333333333,0.0,0.0,9.460999965667725,3.333091735839844e-08
8,"(40, 28)",blackwhite/string_image,0.001,0.564,0.5640541815486219,0.9915886743276863,0.1380000114440918,6.666978200276693e-08
8,"(40, 28)",blackwhite/string_image,0.002,0.5647666666666666,0.5647361473106997,0.9882715318090274,0.13700008392333984,3.333091735839844e-08
8,"(40, 28)",blackwhite/string_image,0.0015,0.5647,0.5646279203435102,0.9892192868143584,0.1359999179840088,6.666183471679688e-08
8,"(40, 28)",blackwhite/string_image,0.01,0.5651,0.5652455000170131,0.9840066342850373,0.14100003242492676,3.333091735839844e-08
8,"(40, 28)",blackwhite/string_image,0.02,0.5651,0.5652455000170131,0.9840066342850373,0.14600014686584473,6.666183471679688e-08
8,"(40, 28)",blackwhite/string_image,0.015,0.5651,0.5652455000170131,0.9840066342850373,0.14600014686584473,3.333091735839844e-08
8,"(40, 28)",blackwhite/string_image,0.1,0.5651,0.5652455000170131,0.9840066342850373,0.28100013732910156,6.666183471679688e-08
8,"(40, 28)",blackwhite/string_image,0.2,0.5651,0.5652455000170131,0.9840066342850373,0.4550001621246338,3.333091735839844e-08
8,"(40, 28)",blackwhite/string_image,0.15,0.5651,0.5652455000170131,0.9840066342850373,0.3680000305175781,6.666978200276693e-08
8,"(40, 28)",blackwhite/string_image,10.0,0.5651,0.5652455000170131,0.9840066342850373,9.543999910354614,3.333886464436849e-08
8,"(40, 28)",blackwhite/string_image,20.0,0.5646,0.5645226673873387,0.9898708683805236,9.561000108718872,6.666183471679688e-08
8,"(40, 28)",blackwhite/string_image,15.0,0.5651,0.5652455000170131,0.9840066342850373,9.672000169754028,6.666183471679688e-08
8,"(40, 28)",blackwhite/string_image,100.0,0.4372666666666667,0.5,0.00017770406349958536,9.41700005531311,3.333886464436849e-08
8,"(40, 28)",blackwhite/string_image,200.0,0.5437,0.5633657471720579,0.8407771591043716,9.485999822616577,6.666978200276693e-08
8,"(40, 28)",blackwhite/string_image,150.0,0.5004333333333333,0.5576653885947295,0.5427674446155669,9.591000080108643,6.666978200276693e-08
8,"(40, 28)",blackwhite/string_image,1000.0,0.45693333333333336,0.5552434456928839,0.17563084942542354,9.476999998092651,3.333886464436849e-08
8,"(40, 28)",blackwhite/string_image,2000.0,0.4946333333333333,0.5666795815575358,0.4331832721241559,9.309000015258789,3.333886464436849e-08
8,"(40, 28)",blackwhite/string_image,1500.0,0.5622333333333334,0.5637389914651977,0.9820518895865419,9.678999900817871,6.666978200276693e-08
8,"(40, 28)",color/full_image/not_smooth,0.001,0.5666333333333333,0.5666333333333333,1.0,0.15000009536743164,6.666978200276693e-08
8,"(40, 28)",color/full_image/not_smooth,0.002,0.5666333333333333,0.5666333333333333,1.0,0.15200018882751465,6.666183471679688e-08
8,"(40, 28)",color/full_image/not_smooth,0.0015,0.5666333333333333,0.5666333333333333,1.0,0.14899992942810059,3.333091735839844e-08
8,"(40, 28)",color/full_image/not_smooth,0.01,0.5666333333333333,0.5666333333333333,1.0,0.1550002098083496,6.666183471679688e-08
8,"(40, 28)",color/full_image/not_smooth,0.02,0.5666333333333333,0.5666333333333333,1.0,0.17600011825561523,3.333091735839844e-08
8,"(40, 28)",color/full_image/not_smooth,0.015,0.5666333333333333,0.5666333333333333,1.0,0.16700005531311035,3.333091735839844e-08
8,"(40, 28)",color/full_image/not_smooth,0.1,0.5666333333333333,0.5666333333333333,1.0,0.34200000762939453,3.333091735839844e-08
8,"(40, 28)",color/full_image/not_smooth,0.2,0.5666333333333333,0.5666333333333333,1.0,0.5329999923706055,3.333091735839844e-08
8,"(40, 28)",color/full_image/not_smooth,0.15,0.5666333333333333,0.5666333333333333,1.0,0.440000057220459,3.333091735839844e-08
