Hash Size,Image Shape,Image Type,KNN Type,Neighbours,Accuracy,Fit Time,Average Query Time 
16,"(64, 64)",blackwhite/string_image,euclidean,250,0.49904,0.03099989891052246,7.167999267578125e-05
16,"(64, 64)",blackwhite/string_image,hamming,250,0.50248,0.026999950408935547,0.000142239990234375
16,"(64, 64)",color/string_image/not_smooth,euclidean,1,0.50336,0.03400015830993652,2.487998962402344e-05
16,"(64, 64)",color/string_image/not_smooth,hamming,1,0.5036,0.043000221252441406,6.759998321533203e-05
16,"(64, 64)",color/string_image/not_smooth,euclidean,4,0.51528,0.03900003433227539,2.4000015258789062e-05
16,"(64, 64)",color/string_image/not_smooth,hamming,4,0.51536,0.028999805450439453,6.791999816894531e-05
16,"(64, 64)",color/string_image/not_smooth,euclidean,20,0.51024,0.03600001335144043,2.607999801635742e-05
16,"(64, 64)",color/string_image/not_smooth,hamming,20,0.5092,0.04400014877319336,7.351999282836914e-05
16,"(64, 64)",color/string_image/not_smooth,euclidean,50,0.50256,0.029999971389770508,3.151998519897461e-05
16,"(64, 64)",color/string_image/not_smooth,hamming,50,0.50256,0.029999971389770508,7.680000305175782e-05
16,"(64, 64)",color/string_image/not_smooth,euclidean,100,0.50352,0.03099989891052246,3.9120006561279296e-05
16,"(64, 64)",color/string_image/not_smooth,hamming,100,0.50336,0.029000043869018555,8.951999664306641e-05
16,"(64, 64)",color/string_image/not_smooth,euclidean,250,0.50648,0.03699994087219238,8.232000350952149e-05
16,"(64, 64)",color/string_image/not_smooth,hamming,250,0.50584,0.032000064849853516,0.0001272800064086914
16,"(64, 64)",color/string_image/smooth,euclidean,1,0.48344,0.01900005340576172,9.44000244140625e-06
16,"(64, 64)",color/string_image/smooth,hamming,1,0.48344,0.016000032424926758,5.767999649047851e-05
16,"(64, 64)",color/string_image/smooth,euclidean,4,0.49632,0.018000125885009766,1.2159996032714843e-05
16,"(64, 64)",color/string_image/smooth,hamming,4,0.4964,0.016000032424926758,6.272001266479492e-05
16,"(64, 64)",color/string_image/smooth,euclidean,20,0.50768,0.01699995994567871,1.3200016021728515e-05
16,"(64, 64)",color/string_image/smooth,hamming,20,0.50864,0.01399993896484375,6.736000061035156e-05
16,"(64, 64)",color/string_image/smooth,euclidean,50,0.51208,0.018000125885009766,1.8959999084472656e-05
16,"(64, 64)",color/string_image/smooth,hamming,50,0.512,0.017999887466430664,8.072000503540039e-05
16,"(64, 64)",color/string_image/smooth,euclidean,100,0.52072,0.023000001907348633,3.11199951171875e-05
16,"(64, 64)",color/string_image/smooth,hamming,100,0.52136,0.014000177383422852,8.855998992919922e-05
16,"(64, 64)",color/string_image/smooth,euclidean,250,0.51432,0.020999908447265625,6.93600082397461e-05
16,"(64, 64)",color/string_image/smooth,hamming,250,0.51616,0.01699995994567871,0.00013048000335693358
16,"(64, 64)",color/full_image/not_smooth,euclidean,1,0.51208,0.0989999771118164,7.880001068115234e-05
16,"(64, 64)",color/full_image/not_smooth,hamming,1,0.51208,0.0840001106262207,0.00010903999328613281
16,"(64, 64)",color/full_image/not_smooth,euclidean,4,0.51464,0.09299993515014648,8.319999694824218e-05
16,"(64, 64)",color/full_image/not_smooth,hamming,4,0.51464,0.08100008964538574,0.00011527999877929688
16,"(64, 64)",color/full_image/not_smooth,euclidean,20,0.512,0.0969998836517334,8.832000732421875e-05
16,"(64, 64)",color/full_image/not_smooth,hamming,20,0.51208,0.08700013160705566,0.00011663999557495117
16,"(64, 64)",color/full_image/not_smooth,euclidean,50,0.51472,0.09100008010864258,8.327999114990235e-05
16,"(64, 64)",color/full_image/not_smooth,hamming,50,0.51472,0.07799983024597168,0.00012520000457763673
16,"(64, 64)",color/full_image/not_smooth,euclidean,100,0.51472,0.09100008010864258,0.00010104000091552735
16,"(64, 64)",color/full_image/not_smooth,hamming,100,0.51472,0.0970001220703125,0.00012656000137329103
16,"(64, 64)",color/full_image/not_smooth,euclidean,250,0.51216,0.09200000762939453,0.00012832000732421875
16,"(64, 64)",color/full_image/not_smooth,hamming,250,0.51216,0.0840001106262207,0.00015823999404907226
16,"(64, 64)",color/full_image/smooth,euclidean,1,0.51288,0.08100008964538574,8.663999557495117e-05
16,"(64, 64)",color/full_image/smooth,hamming,1,0.51288,0.08800005912780762,0.00012263999938964845
16,"(64, 64)",color/full_image/smooth,euclidean,4,0.51456,0.09500002861022949,9.11199951171875e-05
16,"(64, 64)",color/full_image/smooth,hamming,4,0.5148,0.08899998664855957,0.00012903999328613282
16,"(64, 64)",color/full_image/smooth,euclidean,20,0.5148,0.09800004959106445,0.00010016000747680664
16,"(64, 64)",color/full_image/smooth,hamming,20,0.5152,0.09500002861022949,0.0001403999900817871
16,"(64, 64)",color/full_image/smooth,euclidean,50,0.5148,0.08599996566772461,0.00010535999298095703
16,"(64, 64)",color/full_image/smooth,hamming,50,0.51448,0.08800005912780762,0.00013167999267578125
16,"(64, 64)",color/full_image/smooth,euclidean,100,0.5148,0.07899999618530273,0.00010392000198364257
16,"(64, 64)",color/full_image/smooth,hamming,100,0.51448,0.09299993515014648,0.00013576000213623047
16,"(64, 64)",color/full_image/smooth,euclidean,250,0.5148,0.09299993515014648,0.0001407200050354004
16,"(64, 64)",color/full_image/smooth,hamming,250,0.51448,0.08100008964538574,0.00017079999923706054
16,"(64, 64)",color/string_image/smooth,euclidean,1,0.48344,0.01699995994567871,1.016000747680664e-05
16,"(64, 64)",color/string_image/smooth,hamming,1,0.48344,0.01900005340576172,5.648000717163086e-05
16,"(64, 64)",color/string_image/smooth,euclidean,4,0.49632,0.018000125885009766,1.2639999389648437e-05
16,"(64, 64)",color/string_image/smooth,hamming,4,0.4964,0.016000032424926758,6.0159988403320315e-05
16,"(64, 64)",color/string_image/smooth,euclidean,20,0.50768,0.017000198364257812,1.4159984588623047e-05
16,"(64, 64)",color/string_image/smooth,hamming,20,0.50864,0.01399993896484375,5.903999328613281e-05
16,"(64, 64)",color/string_image/smooth,euclidean,50,0.51208,0.017999887466430664,1.8000011444091796e-05
16,"(64, 64)",color/string_image/smooth,hamming,50,0.512,0.01399993896484375,7.7760009765625e-05
16,"(64, 64)",color/string_image/smooth,euclidean,100,0.52072,0.015999794006347656,2.6960010528564453e-05
16,"(64, 64)",color/string_image/smooth,hamming,100,0.52136,0.018000125885009766,8.647998809814453e-05
16,"(64, 64)",color/string_image/smooth,euclidean,250,0.51432,0.019999980926513672,6.992000579833984e-05
16,"(64, 64)",color/string_image/smooth,hamming,250,0.51616,0.016000032424926758,0.00012871999740600586
16,"(64, 64)",grayscale/full_image,euclidean,1,0.5068,0.10300016403198242,8.647998809814453e-05
16,"(64, 64)",grayscale/full_image,hamming,1,0.5068,0.09500002861022949,0.00011368000030517578
16,"(64, 64)",grayscale/full_image,euclidean,4,0.50672,0.09800004959106445,9.079999923706055e-05
16,"(64, 64)",grayscale/full_image,hamming,4,0.50672,0.0970001220703125,0.00011847999572753907
16,"(64, 64)",grayscale/full_image,euclidean,20,0.502,0.10500001907348633,9.256000518798829e-05
16,"(64, 64)",grayscale/full_image,hamming,20,0.502,0.09800004959106445,0.00012944000244140624
16,"(64, 64)",grayscale/full_image,euclidean,50,0.50392,0.11800003051757812,0.00010007999420166015
16,"(64, 64)",grayscale/full_image,hamming,50,0.50392,0.09399986267089844,0.00012184000015258789
16,"(64, 64)",grayscale/full_image,euclidean,100,0.50392,0.08800005912780762,9.704000473022461e-05
16,"(64, 64)",grayscale/full_image,hamming,100,0.50392,0.10300016403198242,0.0001249599838256836
16,"(64, 64)",grayscale/full_image,euclidean,250,0.50392,0.09300017356872559,0.00012855998992919923
16,"(64, 64)",grayscale/full_image,hamming,250,0.50392,0.09200000762939453,0.0001570399856567383
16,"(64, 64)",blackwhite/full_image,euclidean,1,0.50088,0.10700011253356934,0.00010959999084472656
16,"(64, 64)",blackwhite/full_image,hamming,1,0.50088,0.10099983215332031,0.00013320001602172853
16,"(64, 64)",blackwhite/full_image,euclidean,4,0.49904,0.10799980163574219,0.00010920000076293945
16,"(64, 64)",blackwhite/full_image,hamming,4,0.49904,0.11700010299682617,0.0001340799903869629
16,"(64, 64)",blackwhite/full_image,euclidean,20,0.5008,0.10400009155273438,0.00011472000122070313
16,"(64, 64)",blackwhite/full_image,hamming,20,0.5008,0.10600018501281738,0.0001411199951171875
16,"(64, 64)",blackwhite/full_image,euclidean,50,0.5008,0.10500001907348633,0.00011959999084472656
16,"(64, 64)",blackwhite/full_image,hamming,50,0.5008,0.10899996757507324,0.00014823999404907226
16,"(64, 64)",blackwhite/full_image,euclidean,100,0.5008,0.11700010299682617,0.00012135999679565429
16,"(64, 64)",blackwhite/full_image,hamming,100,0.5008,0.10699987411499023,0.00014416000366210938
16,"(64, 64)",blackwhite/full_image,euclidean,250,0.5008,0.11099982261657715,0.0001486400032043457
16,"(64, 64)",blackwhite/full_image,hamming,250,0.5008,0.11500000953674316,0.00017743999481201173
16,"(64, 64)",grayscale/string_image,euclidean,1,0.5036,0.08300018310546875,5.895999908447265e-05
16,"(64, 64)",grayscale/string_image,hamming,1,0.5036,0.07800006866455078,0.00010455999374389648
16,"(64, 64)",grayscale/string_image,euclidean,4,0.50184,0.06599998474121094,6.447999954223632e-05
16,"(64, 64)",grayscale/string_image,hamming,4,0.50184,0.10100007057189941,0.00011704000473022461
16,"(64, 64)",grayscale/string_image,euclidean,20,0.49176,0.08299994468688965,6.815999984741211e-05
16,"(64, 64)",grayscale/string_image,hamming,20,0.49224,0.0969998836517334,0.00012016000747680664
16,"(64, 64)",grayscale/string_image,euclidean,50,0.49608,0.09099984169006348,6.592000961303711e-05
16,"(64, 64)",grayscale/string_image,hamming,50,0.49632,0.06599998474121094,0.00011552000045776367
16,"(64, 64)",grayscale/string_image,euclidean,100,0.50336,0.08100008964538574,6.847999572753906e-05
16,"(64, 64)",grayscale/string_image,hamming,100,0.50384,0.06599998474121094,0.00013040000915527343
16,"(64, 64)",grayscale/string_image,euclidean,250,0.50352,0.08000016212463379,0.00010559999465942383
16,"(64, 64)",grayscale/string_image,hamming,250,0.50264,0.08899998664855957,0.00015760000228881837
16,"(48, 64)",blackwhite/string_image,euclidean,1,0.50376,0.05099987983703613,1.615999221801758e-05
16,"(48, 64)",blackwhite/string_image,hamming,1,0.50408,0.04699993133544922,6.512001037597657e-05
16,"(48, 64)",blackwhite/string_image,euclidean,4,0.5072,0.0410001277923584,2.0639991760253908e-05
16,"(48, 64)",blackwhite/string_image,hamming,4,0.50712,0.03600001335144043,7.496000289916992e-05
16,"(48, 64)",blackwhite/string_image,euclidean,20,0.49992,0.037999868392944336,2.1120014190673828e-05
16,"(48, 64)",blackwhite/string_image,hamming,20,0.50152,0.04199981689453125,8e-05
16,"(48, 64)",blackwhite/string_image,euclidean,50,0.50856,0.04999995231628418,3e-05
16,"(48, 64)",blackwhite/string_image,hamming,50,0.50696,0.04200005531311035,9.239999771118164e-05
16,"(48, 64)",blackwhite/string_image,euclidean,100,0.51048,0.037999868392944336,4.4239997863769534e-05
16,"(48, 64)",blackwhite/string_image,hamming,100,0.5108,0.04399991035461426,0.00010592000961303711
16,"(48, 64)",blackwhite/string_image,euclidean,250,0.50736,0.04200005531311035,9.104000091552735e-05
16,"(48, 64)",blackwhite/string_image,hamming,250,0.5128,0.042999982833862305,0.00015079999923706054
16,"(48, 64)",color/string_image/not_smooth,euclidean,1,0.51632,0.04700016975402832,1.6079998016357422e-05
16,"(48, 64)",color/string_image/not_smooth,hamming,1,0.51624,0.03900003433227539,5.6399993896484374e-05
16,"(48, 64)",color/string_image/not_smooth,euclidean,4,0.498,0.04700016975402832,1.5839996337890624e-05
16,"(48, 64)",color/string_image/not_smooth,hamming,4,0.4976,0.03600001335144043,6.536001205444337e-05
16,"(48, 64)",color/string_image/not_smooth,euclidean,20,0.51712,0.04400014877319336,1.631999969482422e-05
16,"(48, 64)",color/string_image/not_smooth,hamming,20,0.51824,0.04399991035461426,6.75200080871582e-05
16,"(48, 64)",color/string_image/not_smooth,euclidean,50,0.51912,0.051999807357788086,1.9759998321533204e-05
16,"(48, 64)",color/string_image/not_smooth,hamming,50,0.51984,0.03699994087219238,7.487998962402343e-05
16,"(48, 64)",color/string_image/not_smooth,euclidean,100,0.5244,0.04999995231628418,3.159999847412109e-05
16,"(48, 64)",color/string_image/not_smooth,hamming,100,0.52392,0.04999995231628418,8.232000350952149e-05
16,"(48, 64)",color/string_image/not_smooth,euclidean,250,0.49856,0.046000003814697266,7.040000915527344e-05
16,"(48, 64)",color/string_image/not_smooth,hamming,250,0.50008,0.03899979591369629,0.00012168001174926757
16,"(48, 64)",color/string_image/smooth,euclidean,1,0.51016,0.020999908447265625,9.280014038085938e-06
16,"(48, 64)",color/string_image/smooth,hamming,1,0.51008,0.01399993896484375,5.968000411987305e-05
16,"(48, 64)",color/string_image/smooth,euclidean,4,0.5144,0.020999908447265625,1e-05
16,"(48, 64)",color/string_image/smooth,hamming,4,0.51408,0.01399993896484375,6.15999984741211e-05
16,"(48, 64)",color/string_image/smooth,euclidean,20,0.48768,0.019999980926513672,1.1520004272460937e-05
16,"(48, 64)",color/string_image/smooth,hamming,20,0.48752,0.023999929428100586,6.584001541137695e-05
16,"(48, 64)",color/string_image/smooth,euclidean,50,0.51608,0.023999929428100586,1.6400012969970704e-05
16,"(48, 64)",color/string_image/smooth,hamming,50,0.5148,0.01699995994567871,7.784000396728516e-05
16,"(48, 64)",color/string_image/smooth,euclidean,100,0.51336,0.01900005340576172,2.3439998626708985e-05
16,"(48, 64)",color/string_image/smooth,hamming,100,0.512,0.01399993896484375,8.536001205444336e-05
16,"(48, 64)",color/string_image/smooth,euclidean,250,0.51464,0.023000001907348633,6.360000610351563e-05
16,"(48, 64)",color/string_image/smooth,hamming,250,0.5156,0.019999980926513672,0.00013096000671386718
16,"(48, 64)",color/full_image/not_smooth,euclidean,1,0.51544,0.07699990272521973,5.983999252319336e-05
16,"(48, 64)",color/full_image/not_smooth,hamming,1,0.51544,0.0820000171661377,9.007999420166016e-05
16,"(48, 64)",color/full_image/not_smooth,euclidean,4,0.50968,0.07400012016296387,6.104000091552735e-05
16,"(48, 64)",color/full_image/not_smooth,hamming,4,0.50968,0.08100008964538574,9.079999923706055e-05
16,"(48, 64)",color/full_image/not_smooth,euclidean,20,0.51352,0.09500002861022949,6.86400032043457e-05
16,"(48, 64)",color/full_image/not_smooth,hamming,20,0.51344,0.09399986267089844,9.152000427246094e-05
16,"(48, 64)",color/full_image/not_smooth,euclidean,50,0.51352,0.09600019454956055,6.903999328613282e-05
16,"(48, 64)",color/full_image/not_smooth,hamming,50,0.51344,0.08799982070922852,9.560001373291016e-05
16,"(48, 64)",color/full_image/not_smooth,euclidean,100,0.51352,0.07599997520446777,7.472000122070312e-05
16,"(48, 64)",color/full_image/not_smooth,hamming,100,0.51344,0.08699989318847656,0.0001091200065612793
16,"(48, 64)",color/full_image/not_smooth,euclidean,250,0.51352,0.08299994468688965,0.00011143999099731446
16,"(48, 64)",color/full_image/not_smooth,hamming,250,0.51344,0.0840001106262207,0.00014567998886108399
16,"(48, 64)",color/full_image/smooth,euclidean,1,0.50592,0.09200000762939453,5.463998794555664e-05
16,"(48, 64)",color/full_image/smooth,hamming,1,0.50592,0.0970001220703125,8.535999298095703e-05
16,"(48, 64)",color/full_image/smooth,euclidean,4,0.52424,0.09399986267089844,5.552000045776367e-05
16,"(48, 64)",color/full_image/smooth,hamming,4,0.52424,0.08800005912780762,8.639999389648437e-05
16,"(48, 64)",color/full_image/smooth,euclidean,20,0.52936,0.08300018310546875,6.023998260498047e-05
16,"(48, 64)",color/full_image/smooth,hamming,20,0.5296,0.09299993515014648,8.767999649047851e-05
16,"(48, 64)",color/full_image/smooth,euclidean,50,0.52944,0.09200000762939453,6.399999618530274e-05
16,"(48, 64)",color/full_image/smooth,hamming,50,0.5296,0.09499979019165039,9.424001693725586e-05
16,"(48, 64)",color/full_image/smooth,euclidean,100,0.50344,0.12100005149841309,7.303998947143555e-05
16,"(48, 64)",color/full_image/smooth,hamming,100,0.50344,0.1119999885559082,0.00011343999862670899
16,"(48, 64)",color/full_image/smooth,euclidean,250,0.5296,0.12100005149841309,0.00012191999435424805
16,"(48, 64)",color/full_image/smooth,hamming,250,0.5296,0.09999990463256836,0.00014823999404907226
16,"(48, 64)",color/string_image/smooth,euclidean,1,0.51016,0.02500009536743164,1.1440010070800782e-05
16,"(48, 64)",color/string_image/smooth,hamming,1,0.51008,0.019999980926513672,6.328001022338867e-05
16,"(48, 64)",color/string_image/smooth,euclidean,4,0.5144,0.020000219345092773,1.11199951171875e-05
16,"(48, 64)",color/string_image/smooth,hamming,4,0.51408,0.01399993896484375,6.568000793457031e-05
16,"(48, 64)",color/string_image/smooth,euclidean,20,0.48768,0.01900005340576172,1.3199996948242188e-05
16,"(48, 64)",color/string_image/smooth,hamming,20,0.48752,0.015000104904174805,6.767999649047851e-05
16,"(48, 64)",color/string_image/smooth,euclidean,50,0.51608,0.020999908447265625,1.6560001373291015e-05
16,"(48, 64)",color/string_image/smooth,hamming,50,0.5148,0.015000104904174805,7.607999801635742e-05
16,"(48, 64)",color/string_image/smooth,euclidean,100,0.51336,0.026000022888183594,2.295999526977539e-05
16,"(48, 64)",color/string_image/smooth,hamming,100,0.512,0.019999980926513672,9.096000671386718e-05
16,"(48, 64)",color/string_image/smooth,euclidean,250,0.51464,0.024000167846679688,6.815999984741211e-05
16,"(48, 64)",color/string_image/smooth,hamming,250,0.5156,0.021000146865844727,0.00014767999649047852
16,"(48, 64)",grayscale/full_image,euclidean,1,0.4864,0.07399988174438477,6.088001251220703e-05
16,"(48, 64)",grayscale/full_image,hamming,1,0.4864,0.07899999618530273,9.832000732421875e-05
16,"(48, 64)",grayscale/full_image,euclidean,4,0.48696,0.08299994468688965,6.055999755859375e-05
16,"(48, 64)",grayscale/full_image,hamming,4,0.48704,0.09299993515014648,0.00010136001586914063
16,"(48, 64)",grayscale/full_image,euclidean,20,0.48552,0.08999991416931152,6.352001190185547e-05
16,"(48, 64)",grayscale/full_image,hamming,20,0.48496,0.08700013160705566,0.00010263999938964843
16,"(48, 64)",grayscale/full_image,euclidean,50,0.50296,0.09299993515014648,6.695999145507812e-05
16,"(48, 64)",grayscale/full_image,hamming,50,0.50304,0.08300018310546875,0.00010751998901367187
16,"(48, 64)",grayscale/full_image,euclidean,100,0.50432,0.0839998722076416,7.375999450683594e-05
16,"(48, 64)",grayscale/full_image,hamming,100,0.5044,0.07699990272521973,0.00011552000045776367
16,"(48, 64)",grayscale/full_image,euclidean,250,0.48632,0.08299994468688965,0.00011328001022338868
16,"(48, 64)",grayscale/full_image,hamming,250,0.4864,0.08699989318847656,0.00014663999557495118
16,"(48, 64)",blackwhite/full_image,euclidean,1,0.50896,0.07400012016296387,5.7520008087158206e-05
16,"(48, 64)",blackwhite/full_image,hamming,1,0.50896,0.07999992370605469,9.823999404907227e-05
16,"(48, 64)",blackwhite/full_image,euclidean,4,0.50392,0.0820000171661377,5.9120006561279294e-05
16,"(48, 64)",blackwhite/full_image,hamming,4,0.50392,0.08699989318847656,0.00010656000137329102
16,"(48, 64)",blackwhite/full_image,euclidean,20,0.50872,0.09000015258789062,6.239999771118164e-05
16,"(48, 64)",blackwhite/full_image,hamming,20,0.50888,0.07999992370605469,0.00010424001693725586
16,"(48, 64)",blackwhite/full_image,euclidean,50,0.50872,0.0820000171661377,6.86400032043457e-05
16,"(48, 64)",blackwhite/full_image,hamming,50,0.50888,0.08099985122680664,0.00010928001403808593
16,"(48, 64)",blackwhite/full_image,euclidean,100,0.50944,0.08000016212463379,7.807998657226562e-05
16,"(48, 64)",blackwhite/full_image,hamming,100,0.50944,0.08900022506713867,0.0001235999870300293
16,"(48, 64)",blackwhite/full_image,euclidean,250,0.50368,0.08099985122680664,0.00011568000793457031
16,"(48, 64)",blackwhite/full_image,hamming,250,0.50448,0.08300018310546875,0.00015472000122070313
16,"(48, 64)",grayscale/string_image,euclidean,1,0.52136,0.06500005722045898,3.416000366210938e-05
16,"(48, 64)",grayscale/string_image,hamming,1,0.52144,0.06500005722045898,5.431999206542969e-05
16,"(48, 64)",grayscale/string_image,euclidean,4,0.50288,0.05800008773803711,3.647998809814453e-05
16,"(48, 64)",grayscale/string_image,hamming,4,0.50304,0.05799984931945801,5.1600017547607424e-05
16,"(48, 64)",grayscale/string_image,euclidean,20,0.49536,0.059999942779541016,3.736000061035156e-05
16,"(48, 64)",grayscale/string_image,hamming,20,0.49512,0.06800007820129395,6.423999786376953e-05
16,"(48, 64)",grayscale/string_image,euclidean,50,0.49664,0.06799983978271484,4.1600017547607425e-05
16,"(48, 64)",grayscale/string_image,hamming,50,0.49776,0.056999921798706055,6.0799999237060545e-05
16,"(48, 64)",grayscale/string_image,euclidean,100,0.52536,0.06599998474121094,4.879999160766601e-05
16,"(48, 64)",grayscale/string_image,hamming,100,0.52544,0.056999921798706055,6.88800048828125e-05
16,"(48, 64)",grayscale/string_image,euclidean,250,0.52088,0.06799983978271484,7.768001556396485e-05
16,"(48, 64)",grayscale/string_image,hamming,250,0.52048,0.06800007820129395,0.0001033599853515625
16,"(128, 64)",blackwhite/string_image,euclidean,1,0.49144,0.013000011444091797,5.599994659423828e-06
16,"(128, 64)",blackwhite/string_image,hamming,1,0.49104,0.008999824523925781,7.168001174926758e-05
16,"(128, 64)",blackwhite/string_image,euclidean,4,0.4964,0.01100015640258789,5.760002136230468e-06
16,"(128, 64)",blackwhite/string_image,hamming,4,0.4964,0.007999897003173828,7.600000381469726e-05
16,"(128, 64)",blackwhite/string_image,euclidean,20,0.50056,0.013000011444091797,7.119998931884766e-06
16,"(128, 64)",blackwhite/string_image,hamming,20,0.49968,0.0070002079010009766,7.911998748779296e-05
16,"(128, 64)",blackwhite/string_image,euclidean,50,0.5112,0.013000011444091797,9.840011596679687e-06
16,"(128, 64)",blackwhite/string_image,hamming,50,0.51232,0.006999969482421875,9.224000930786132e-05
16,"(128, 64)",blackwhite/string_image,euclidean,100,0.51528,0.01399993896484375,2.2159996032714845e-05
16,"(128, 64)",blackwhite/string_image,hamming,100,0.51088,0.008999824523925781,0.00010704000473022461
16,"(128, 64)",blackwhite/string_image,euclidean,250,0.51264,0.013000011444091797,5.256000518798828e-05
16,"(128, 64)",blackwhite/string_image,hamming,250,0.51496,0.006999969482421875,0.00015136001586914062
16,"(128, 64)",color/string_image/not_smooth,euclidean,1,0.5072,0.10599994659423828,8.056001663208007e-05
16,"(128, 64)",color/string_image/not_smooth,hamming,1,0.50696,0.09399986267089844,0.00010399999618530274
16,"(128, 64)",color/string_image/not_smooth,euclidean,4,0.49368,0.10600018501281738,7.871999740600585e-05
16,"(128, 64)",color/string_image/not_smooth,hamming,4,0.4936,0.08700013160705566,9.359998703002929e-05
16,"(128, 64)",color/string_image/not_smooth,euclidean,20,0.49408,0.07700014114379883,7.239999771118164e-05
16,"(128, 64)",color/string_image/not_smooth,hamming,20,0.494,0.0820000171661377,0.00010239999771118164
16,"(128, 64)",color/string_image/not_smooth,euclidean,50,0.49664,0.0970001220703125,7.54399871826172e-05
16,"(128, 64)",color/string_image/not_smooth,hamming,50,0.4968,0.08999991416931152,0.00010352001190185546
16,"(128, 64)",color/string_image/not_smooth,euclidean,100,0.49496,0.0840001106262207,8.368000030517578e-05
16,"(128, 64)",color/string_image/not_smooth,hamming,100,0.49488,0.0840001106262207,0.00011096000671386718
16,"(128, 64)",color/string_image/not_smooth,euclidean,250,0.49712,0.09800004959106445,0.00011775999069213867
16,"(128, 64)",color/string_image/not_smooth,hamming,250,0.49712,0.07700014114379883,0.00014920000076293946
16,"(128, 64)",color/string_image/smooth,euclidean,1,0.49672,0.08500003814697266,4.2239990234375e-05
16,"(128, 64)",color/string_image/smooth,hamming,1,0.49672,0.06699991226196289,8.920000076293945e-05
16,"(128, 64)",color/string_image/smooth,euclidean,4,0.50584,0.07699990272521973,4.328001022338867e-05
16,"(128, 64)",color/string_image/smooth,hamming,4,0.50592,0.0709998607635498,8.951999664306641e-05
16,"(128, 64)",color/string_image/smooth,euclidean,20,0.5076,0.08599996566772461,4.416000366210938e-05
16,"(128, 64)",color/string_image/smooth,hamming,20,0.50792,0.07799983024597168,9.263999938964844e-05
16,"(128, 64)",color/string_image/smooth,euclidean,50,0.49992,0.07899999618530273,4.871999740600586e-05
16,"(128, 64)",color/string_image/smooth,hamming,50,0.50032,0.06999993324279785,9.319999694824218e-05
16,"(128, 64)",color/string_image/smooth,euclidean,100,0.50944,0.08000016212463379,5.9359989166259765e-05
16,"(128, 64)",color/string_image/smooth,hamming,100,0.51,0.07299995422363281,0.00010752000808715821
16,"(128, 64)",color/string_image/smooth,euclidean,250,0.50096,0.07400012016296387,8.823999404907227e-05
16,"(128, 64)",color/string_image/smooth,hamming,250,0.50128,0.08699989318847656,0.00014048000335693358
16,"(128, 64)",color/full_image/not_smooth,euclidean,1,0.48592,0.06300020217895508,4.8319988250732424e-05
16,"(128, 64)",color/full_image/not_smooth,hamming,1,0.48584,0.05799984931945801,5.64000129699707e-05
16,"(128, 64)",color/full_image/not_smooth,euclidean,4,0.49992,0.07200002670288086,4.687999725341797e-05
16,"(128, 64)",color/full_image/not_smooth,hamming,4,0.49992,0.059999942779541016,6.007999420166016e-05
16,"(128, 64)",color/full_image/not_smooth,euclidean,20,0.52784,0.06600022315979004,4.8479995727539065e-05
16,"(128, 64)",color/full_image/not_smooth,hamming,20,0.52784,0.06699991226196289,5.8800010681152346e-05
16,"(128, 64)",color/full_image/not_smooth,euclidean,50,0.51384,0.06999993324279785,5.2959995269775393e-05
16,"(128, 64)",color/full_image/not_smooth,hamming,50,0.51384,0.06800007820129395,6.648000717163086e-05
16,"(128, 64)",color/full_image/not_smooth,euclidean,100,0.51488,0.0709998607635498,6.632001876831054e-05
16,"(128, 64)",color/full_image/not_smooth,hamming,100,0.51448,0.06400012969970703,7.847999572753907e-05
16,"(128, 64)",color/full_image/not_smooth,euclidean,250,0.52784,0.05899977684020996,0.00010264001846313477
16,"(128, 64)",color/full_image/not_smooth,hamming,250,0.5276,0.07400012016296387,0.00011711999893188476
16,"(128, 64)",color/full_image/smooth,euclidean,1,0.50152,0.09900021553039551,9.695999145507813e-05
16,"(128, 64)",color/full_image/smooth,hamming,1,0.50152,0.09299993515014648,0.0001245600128173828
16,"(128, 64)",color/full_image/smooth,euclidean,4,0.50176,0.0989999771118164,9.93600082397461e-05
16,"(128, 64)",color/full_image/smooth,hamming,4,0.50152,0.09500002861022949,0.00011887998580932618
16,"(128, 64)",color/full_image/smooth,euclidean,20,0.502,0.10100007057189941,0.00010496000289916992
16,"(128, 64)",color/full_image/smooth,hamming,20,0.50256,0.08800005912780762,0.00012392000198364257
16,"(128, 64)",color/full_image/smooth,euclidean,50,0.502,0.0989999771118164,0.00010048000335693359
16,"(128, 64)",color/full_image/smooth,hamming,50,0.50256,0.0970001220703125,0.00012472000122070313
16,"(128, 64)",color/full_image/smooth,euclidean,100,0.50208,0.09000015258789062,0.00010935998916625976
16,"(128, 64)",color/full_image/smooth,hamming,100,0.50256,0.10899996757507324,0.00013520000457763672
16,"(128, 64)",color/full_image/smooth,euclidean,250,0.50208,0.10400009155273438,0.00013959999084472657
16,"(128, 64)",color/full_image/smooth,hamming,250,0.50256,0.11999988555908203,0.0001679199981689453
16,"(128, 64)",color/string_image/smooth,euclidean,1,0.49672,0.08099985122680664,4.1520004272460934e-05
16,"(128, 64)",color/string_image/smooth,hamming,1,0.49672,0.06399989128112793,8.399999618530274e-05
16,"(128, 64)",color/string_image/smooth,euclidean,4,0.50584,0.06999993324279785,4.328001022338867e-05
16,"(128, 64)",color/string_image/smooth,hamming,4,0.50592,0.08500003814697266,9.791999816894531e-05
